caseid,birthyr,gender,race,educ,pid3,pid7,presvote20post,inputstate,region,party,visits_adult,visits_nonadult,visits,prop_adult_visits,rep,duration_adult,duration_nonadult,duration,prop_adult_duration,yes_visit_adults,race2,cohort,age,age2,educ2
332022221,1986,1,1,5,1,2,-1,13,3,D,0.0,3771.0,3771.0,0.0,0.0,0.0,132380.0,132380.0,0.0,0.0,1,1990,37,1369,4
332368201,1997,2,3,2,1,2,6,13,3,D,0.0,236.0,236.0,0.0,0.0,0.0,14277.0,14277.0,0.0,0.0,3,2000,26,676,2
332398929,1998,1,1,1,3,4,6,20,2,I,51.0,22139.0,22190.0,0.22983325822442544,,1668.0,952756.0,954424.0,0.1747650939205217,1.0,1,2000,25,625,1
332744605,1994,1,1,5,-1,-1,-1,17,2,,0.0,3975.0,3975.0,0.0,,0.0,364666.0,364666.0,0.0,0.0,1,1990,29,841,4
332778469,1985,1,2,5,1,2,1,37,3,D,0.0,102.0,102.0,0.0,0.0,0.0,4306.0,4306.0,0.0,0.0,2,1980,38,1444,4
332861337,2003,2,1,3,-1,-1,-1,25,1,,13.0,1328.0,1341.0,0.9694258016405668,,1362.0,412701.0,414063.0,0.32893545185152984,1.0,1,2000,20,400,3
332879369,1995,2,3,3,1,1,1,13,3,D,0.0,11712.0,11712.0,0.0,0.0,0.0,244929.0,244929.0,0.0,0.0,3,2000,28,784,3
332916597,1965,2,4,5,2,6,2,15,4,R,0.0,2743.0,2743.0,0.0,1.0,0.0,102755.0,102755.0,0.0,0.0,4,1960,58,3364,4
333259413,2001,2,1,2,3,3,1,21,3,D,0.0,78.0,78.0,0.0,0.0,0.0,1503.0,1503.0,0.0,0.0,1,2000,22,484,2
333331197,1991,2,1,6,1,1,1,51,3,D,,,,,0.0,,,,,,1,1990,32,1024,4
333459537,1980,1,6,5,3,4,5,6,4,I,4.0,762.0,766.0,0.5221932114882507,,326.0,36378.0,36704.0,0.8881865736704446,1.0,5,1980,43,1849,4
333466769,1982,2,3,2,5,3,6,4,4,D,0.0,612.0,612.0,0.0,0.0,0.0,36069.0,36069.0,0.0,0.0,3,1980,41,1681,2
333492677,1995,1,1,3,3,4,6,39,2,I,0.0,98.0,98.0,0.0,,0.0,5819.0,5819.0,0.0,0.0,1,2000,28,784,3
333560665,1972,1,1,2,3,4,6,48,3,I,,,,,,,,,,,1,1970,51,2601,2
333602097,1989,1,2,1,1,2,6,39,2,D,,,,,0.0,,,,,,2,1990,34,1156,1
3341131,1962,2,1,2,3,5,2,18,2,R,0.0,247.0,247.0,0.0,1.0,0.0,13704.0,13704.0,0.0,0.0,1,1960,61,3721,2
334189905,1995,2,2,5,1,1,6,36,1,D,0.0,2473.0,2473.0,0.0,0.0,0.0,108970.0,108970.0,0.0,0.0,2,2000,28,784,4
334198173,1983,2,2,6,-1,-1,-1,12,3,,0.0,1816.0,1816.0,0.0,,0.0,119232.0,119232.0,0.0,0.0,2,1980,40,1600,4
334223317,1999,1,1,2,1,1,1,53,4,D,42.0,719.0,761.0,5.519053876478318,0.0,5990.0,63014.0,69004.0,8.680656193843834,1.0,1,2000,24,576,2
334281645,1989,1,6,2,-1,-1,-1,42,1,,10.0,1016.0,1026.0,0.9746588693957114,,210.0,202688.0,202898.0,0.10350028092933396,1.0,5,1990,34,1156,2
334309377,2002,1,2,5,-1,-1,-1,48,3,,0.0,1797.0,1797.0,0.0,,0.0,45360.0,45360.0,0.0,0.0,2,2000,21,441,4
334338081,1968,1,1,3,2,7,2,42,1,R,0.0,1458.0,1458.0,0.0,1.0,0.0,124661.0,124661.0,0.0,0.0,1,1970,55,3025,3
334393009,2003,1,1,2,4,4,6,8,4,I,170.0,1788.0,1958.0,8.682328907048008,,6360.0,49297.0,55657.0,11.427134053218822,1.0,1,2000,20,400,2
334428241,1985,2,3,3,-1,-1,-1,35,4,,0.0,6620.0,6620.0,0.0,,0.0,143050.0,143050.0,0.0,0.0,3,1980,38,1444,3
334457313,1980,2,1,1,2,7,2,51,3,R,0.0,62.0,62.0,0.0,1.0,0.0,3682.0,3682.0,0.0,0.0,1,1980,43,1849,1
334863933,2001,2,1,3,5,5,-1,13,3,R,0.0,569.0,569.0,0.0,1.0,0.0,63132.0,63132.0,0.0,0.0,1,2000,22,484,3
335538845,1969,1,1,3,2,7,2,42,1,R,229.0,7354.0,7583.0,3.019912963207174,1.0,11672.0,122137.0,133809.0,8.722881121598697,1.0,1,1970,54,2916,3
335686381,1983,1,3,2,4,5,2,6,4,R,0.0,109.0,109.0,0.0,1.0,0.0,4644.0,4644.0,0.0,0.0,3,1980,40,1600,2
335699769,1999,1,2,2,-1,-1,-1,48,3,,2.0,1928.0,1930.0,0.10362694300518134,,30.0,258184.0,258214.0,0.011618270117034708,1.0,2,2000,24,576,2
335730217,2001,1,3,4,2,6,1,48,3,R,0.0,140.0,140.0,0.0,1.0,0.0,23120.0,23120.0,0.0,0.0,3,2000,22,484,4
335742393,1976,1,1,6,-1,-1,-1,8,4,,6.0,20065.0,20071.0,0.029893876737581582,,144.0,777326.0,777470.0,0.01852161498192856,1.0,1,1980,47,2209,4
335799517,1990,1,1,5,1,1,1,6,4,D,1069.0,22316.0,23385.0,4.5713063929869575,0.0,29806.0,554812.0,584618.0,5.09837192833611,1.0,1,1990,33,1089,4
335827261,1995,2,3,4,3,4,6,17,2,I,0.0,3613.0,3613.0,0.0,,0.0,86697.0,86697.0,0.0,0.0,3,2000,28,784,4
335844793,1982,1,2,2,3,3,1,9,1,D,20.0,45.0,65.0,30.76923076923077,0.0,1990.0,1809.0,3799.0,52.38220584364306,1.0,2,1980,41,1681,2
335947617,1967,1,1,2,2,7,2,47,3,R,0.0,11511.0,11511.0,0.0,1.0,0.0,267779.0,267779.0,0.0,0.0,1,1970,56,3136,2
336061389,1992,1,1,5,1,1,1,48,3,D,0.0,71.0,71.0,0.0,0.0,0.0,6770.0,6770.0,0.0,0.0,1,1990,31,961,4
336129797,1977,2,1,5,-1,-1,-1,22,3,,0.0,7498.0,7498.0,0.0,,0.0,292177.0,292177.0,0.0,0.0,1,1980,46,2116,4
336140849,1961,2,1,6,2,6,2,51,3,R,0.0,476.0,476.0,0.0,1.0,0.0,19271.0,19271.0,0.0,0.0,1,1960,62,3844,4
336201309,1993,1,3,2,2,7,6,48,3,R,123.0,621.0,744.0,16.532258064516128,1.0,7068.0,92219.0,99287.0,7.118756735524288,1.0,3,1990,30,900,2
336209901,1996,1,3,2,1,2,6,6,4,D,217.0,632.0,849.0,25.559481743227323,0.0,15084.0,28708.0,43792.0,34.44464742418706,1.0,3,2000,27,729,2
336559945,1967,2,1,5,1,1,1,42,1,D,0.0,20338.0,20338.0,0.0,0.0,0.0,445306.0,445306.0,0.0,0.0,1,1970,56,3136,4
336586977,2003,1,1,1,-1,-1,6,26,2,,79.0,9714.0,9793.0,0.8066986623098132,,1268.0,228786.0,230054.0,0.5511749415354655,1.0,1,2000,20,400,1
336649161,1987,1,2,5,3,3,6,28,3,D,0.0,15720.0,15720.0,0.0,0.0,0.0,232287.0,232287.0,0.0,0.0,2,1990,36,1296,4
336662369,1961,1,3,2,1,2,1,12,3,D,0.0,1054.0,1054.0,0.0,0.0,0.0,36327.0,36327.0,0.0,0.0,3,1960,62,3844,2
336703793,1995,2,6,5,4,3,1,25,1,D,0.0,4460.0,4460.0,0.0,0.0,0.0,542787.0,542787.0,0.0,0.0,5,2000,28,784,4
336892509,1992,2,3,3,3,4,1,48,3,I,98.0,1147.0,1245.0,7.8714859437751,,1588.0,47839.0,49427.0,3.212818904647258,1.0,3,1990,31,961,3
337037605,1991,1,1,3,2,7,6,6,4,R,9.0,187.0,196.0,4.591836734693878,1.0,686.0,9616.0,10302.0,6.658901184236071,1.0,1,1990,32,1024,3
337491485,2002,1,1,2,3,3,6,39,2,D,0.0,53.0,53.0,0.0,0.0,0.0,554.0,554.0,0.0,0.0,1,2000,21,441,2
337566397,1954,1,3,5,1,1,1,48,3,D,0.0,3473.0,3473.0,0.0,0.0,0.0,165631.0,165631.0,0.0,0.0,3,1950,69,4761,4
337575245,1967,1,1,3,4,5,2,28,3,R,1944.0,974.0,2918.0,66.62097326936258,1.0,126746.0,26775.0,153521.0,82.55938926922049,1.0,1,1970,56,3136,3
337577529,1972,2,1,5,2,6,2,12,3,R,4.0,1323.0,1327.0,0.30143180105501133,1.0,378.0,60813.0,61191.0,0.6177379026327401,1.0,1,1970,51,2601,4
337651065,1989,1,2,6,-1,-1,-1,36,1,,359.0,3950.0,4309.0,8.331399396611742,,6776.0,53093.0,59869.0,11.318044396933304,1.0,2,1990,34,1156,4
337667557,1999,2,2,3,-1,-1,-1,18,2,,0.0,6342.0,6342.0,0.0,,0.0,652363.0,652363.0,0.0,0.0,2,2000,24,576,3
337750461,1962,1,2,2,4,8,6,48,3,,121.0,516.0,637.0,18.995290423861853,,16336.0,29839.0,46175.0,35.37845154304277,1.0,2,1960,61,3721,2
337815689,1999,1,1,3,-1,-1,-1,4,4,,262.0,4738.0,5000.0,5.24,,25856.0,668627.0,694483.0,3.7230572958589336,1.0,1,2000,24,576,3
337872529,1956,1,2,4,-1,-1,-1,48,3,,0.0,1246.0,1246.0,0.0,,0.0,206879.0,206879.0,0.0,0.0,2,1960,67,4489,4
338036925,1993,2,1,5,1,1,1,36,1,D,0.0,809.0,809.0,0.0,0.0,0.0,21574.0,21574.0,0.0,0.0,1,1990,30,900,4
338037549,1959,2,3,5,1,2,1,36,1,D,0.0,216.0,216.0,0.0,0.0,0.0,9846.0,9846.0,0.0,0.0,3,1960,64,4096,4
338118089,1955,2,1,2,2,6,6,5,3,R,0.0,192.0,192.0,0.0,1.0,0.0,22277.0,22277.0,0.0,0.0,1,1960,68,4624,2
338168145,2003,2,1,1,3,4,6,48,3,I,0.0,202.0,202.0,0.0,,0.0,7736.0,7736.0,0.0,0.0,1,2000,20,400,1
338180897,1987,1,3,5,1,3,1,48,3,D,0.0,17902.0,17902.0,0.0,0.0,0.0,301133.0,301133.0,0.0,0.0,3,1990,36,1296,4
338210893,1981,2,1,5,4,3,1,55,2,D,0.0,72.0,72.0,0.0,0.0,0.0,4022.0,4022.0,0.0,0.0,1,1980,42,1764,4
338346309,1982,1,2,4,3,5,2,45,3,R,0.0,3719.0,3719.0,0.0,1.0,0.0,3087715.0,3087715.0,0.0,0.0,2,1980,41,1681,4
338356545,1989,2,2,1,3,4,6,47,3,I,305.0,996.0,1301.0,23.443504996156804,,70268.0,41213.0,111481.0,63.0313685740171,1.0,2,1990,34,1156,1
338422913,1999,1,2,2,1,2,6,48,3,D,1520.0,2172.0,3692.0,41.17009750812567,0.0,112736.0,114212.0,226948.0,49.67481537620953,1.0,2,2000,24,576,2
338479105,1979,1,4,1,-1,-1,-1,34,1,,0.0,3279.0,3279.0,0.0,,0.0,40084.0,40084.0,0.0,0.0,4,1980,44,1936,1
338489461,1990,2,1,3,3,3,6,37,3,D,19.0,634.0,653.0,2.909647779479326,0.0,2936.0,17488.0,20424.0,14.375244810027418,1.0,1,1990,33,1089,3
338531977,1982,1,1,6,2,6,6,6,4,R,0.0,4109.0,4109.0,0.0,1.0,0.0,91784.0,91784.0,0.0,0.0,1,1980,41,1681,4
338558665,1997,2,1,5,-1,-1,-1,34,1,,0.0,1968.0,1968.0,0.0,,0.0,140774.0,140774.0,0.0,0.0,1,2000,26,676,4
338746325,1974,1,1,2,2,7,2,37,3,R,49.0,115.0,164.0,29.878048780487802,1.0,6654.0,9410.0,16064.0,41.42181274900398,1.0,1,1970,49,2401,2
3388619,1954,1,1,2,3,5,2,23,1,R,437.0,15021.0,15458.0,2.8270151377927286,1.0,15506.0,259899.0,275405.0,5.630253626477369,1.0,1,1950,69,4761,2
339051189,1993,1,2,3,3,4,6,17,2,I,0.0,4709.0,4709.0,0.0,,0.0,338173.0,338173.0,0.0,0.0,2,1990,30,900,3
339194173,1974,2,7,3,1,1,1,53,4,D,0.0,28558.0,28558.0,0.0,0.0,0.0,1737126.0,1737126.0,0.0,0.0,5,1970,49,2401,3
339265213,1983,2,1,5,1,2,1,36,1,D,0.0,21.0,21.0,0.0,0.0,0.0,1792.0,1792.0,0.0,0.0,1,1980,40,1600,4
339278837,1994,1,2,5,1,2,1,4,4,D,64.0,2822.0,2886.0,2.2176022176022174,0.0,4128.0,166178.0,170306.0,2.4238723239345648,1.0,2,1990,29,841,4
339334501,1963,1,3,5,3,4,6,6,4,I,0.0,7681.0,7681.0,0.0,,0.0,188792.0,188792.0,0.0,0.0,3,1960,60,3600,4
339473313,1998,1,1,2,1,2,1,5,3,D,20.0,7044.0,7064.0,0.28312570781426954,0.0,338.0,139435.0,139773.0,0.24182066636617944,1.0,1,2000,25,625,2
339628185,1995,2,3,2,3,4,2,32,4,I,2.0,1229.0,1231.0,0.16246953696181965,,4.0,48644.0,48648.0,0.0082223318533136,1.0,3,2000,28,784,2
339677365,1987,2,2,1,5,4,6,36,1,I,0.0,73.0,73.0,0.0,,0.0,1879.0,1879.0,0.0,0.0,2,1990,36,1296,1
339742565,2002,1,3,3,1,2,6,12,3,D,161.0,2705.0,2866.0,5.617585484996511,0.0,7862.0,126973.0,134835.0,5.8308302740386395,1.0,3,2000,21,441,3
339782821,1978,1,1,5,-1,-1,-1,36,1,,0.0,9021.0,9021.0,0.0,,0.0,549898.0,549898.0,0.0,0.0,1,1980,45,2025,4
339942741,1997,2,1,3,1,2,6,47,3,D,15.0,1088.0,1103.0,1.3599274705349047,0.0,1988.0,32948.0,34936.0,5.690405312571559,1.0,1,2000,26,676,3
339962665,1971,1,1,2,2,7,6,48,3,R,271.0,1434.0,1705.0,15.894428152492669,1.0,110114.0,204016.0,314130.0,35.05364021265081,1.0,1,1970,52,2704,2
340164333,1984,2,1,6,3,3,1,55,2,D,0.0,1991.0,1991.0,0.0,0.0,0.0,70852.0,70852.0,0.0,0.0,1,1980,39,1521,4
340169905,1981,1,2,2,1,2,1,17,2,D,4.0,2145.0,2149.0,0.18613308515588647,0.0,14.0,88681.0,88695.0,0.01578442978747393,1.0,2,1980,42,1764,2
340334641,1989,2,3,1,5,8,6,37,3,,0.0,705.0,705.0,0.0,,0.0,52459.0,52459.0,0.0,0.0,3,1990,34,1156,1
340407153,2000,2,3,2,3,4,6,12,3,I,0.0,1375.0,1375.0,0.0,,0.0,34961.0,34961.0,0.0,0.0,3,2000,23,529,2
340537857,1993,2,2,2,1,2,1,4,4,D,0.0,1201.0,1201.0,0.0,0.0,0.0,56048.0,56048.0,0.0,0.0,2,1990,30,900,2
340767973,1997,1,1,1,3,4,6,37,3,I,118.0,1482.0,1600.0,7.375,,5190.0,102985.0,108175.0,4.797781372775596,1.0,1,2000,26,676,1
341082301,1997,2,3,5,5,4,6,48,3,I,0.0,1500.0,1500.0,0.0,,0.0,41303.0,41303.0,0.0,0.0,3,2000,26,676,4
341156837,2001,2,3,4,5,8,6,48,3,,0.0,670.0,670.0,0.0,,0.0,32296.0,32296.0,0.0,0.0,3,2000,22,484,4
341159521,2000,1,1,1,2,7,6,45,3,R,0.0,27.0,27.0,0.0,1.0,0.0,190.0,190.0,0.0,0.0,1,2000,23,529,1
341254401,2000,1,3,1,3,4,6,36,1,I,0.0,3540.0,3540.0,0.0,,0.0,148025.0,148025.0,0.0,0.0,3,2000,23,529,1
341271125,1964,2,2,4,1,1,1,4,4,D,0.0,1373.0,1373.0,0.0,0.0,0.0,86910.0,86910.0,0.0,0.0,2,1960,59,3481,4
341894397,1945,2,1,3,2,7,2,30,4,R,0.0,9645.0,9645.0,0.0,1.0,0.0,152040.0,152040.0,0.0,0.0,1,1940,78,6084,3
342064093,1992,1,1,2,5,4,2,26,2,I,0.0,8.0,8.0,0.0,,0.0,316.0,316.0,0.0,0.0,1,1990,31,961,2
342064309,1990,1,3,2,5,8,6,8,4,,0.0,271.0,271.0,0.0,,0.0,8206.0,8206.0,0.0,0.0,3,1990,33,1089,2
342168337,1998,1,1,2,5,4,2,5,3,I,0.0,78.0,78.0,0.0,,0.0,5677.0,5677.0,0.0,0.0,1,2000,25,625,2
342184781,2002,1,1,2,4,8,1,18,2,,0.0,3272.0,3272.0,0.0,,0.0,810727.0,810727.0,0.0,0.0,1,2000,21,441,2
342354305,1990,2,3,1,5,4,6,39,2,I,0.0,1045.0,1045.0,0.0,,0.0,73686.0,73686.0,0.0,0.0,3,1990,33,1089,1
342368009,1996,2,1,2,-1,-1,-1,18,2,,19.0,2209.0,2228.0,0.8527827648114902,,1418.0,71732.0,73150.0,1.9384825700615176,1.0,1,2000,27,729,2
342376013,1989,1,1,4,-1,-1,-1,4,4,,44.0,5554.0,5598.0,0.7859949982136478,,1248.0,213601.0,214849.0,0.5808730783015048,1.0,1,1990,34,1156,4
342383477,1990,2,6,3,-1,-1,-1,40,3,,88.0,788.0,876.0,10.045662100456621,,5252.0,41850.0,47102.0,11.150269627616662,1.0,5,1990,33,1089,3
343144813,1993,2,1,5,1,1,6,48,3,D,0.0,839.0,839.0,0.0,0.0,0.0,13234.0,13234.0,0.0,0.0,1,1990,30,900,4
343195461,1969,1,1,3,5,3,-1,22,3,D,143.0,386.0,529.0,27.032136105860115,0.0,50312.0,27292.0,77604.0,64.83170970568527,1.0,1,1970,54,2916,3
343466645,2000,1,1,1,5,8,-1,47,3,,478.0,551.0,1029.0,46.45286686103013,,19886.0,11318.0,31204.0,63.72900910139726,1.0,1,2000,23,529,1
345485,1935,1,1,2,2,7,2,42,1,R,0.0,4281.0,4281.0,0.0,1.0,0.0,101995.0,101995.0,0.0,0.0,1,1940,88,7744,2
3494217,1936,2,1,3,2,6,2,48,3,R,0.0,643.0,643.0,0.0,1.0,0.0,18588.0,18588.0,0.0,0.0,1,1940,87,7569,3
3496437,1942,2,1,3,2,7,2,21,3,R,0.0,48629.0,48629.0,0.0,1.0,0.0,1754321.0,1754321.0,0.0,0.0,1,1940,81,6561,3
3577773,1932,2,1,2,1,1,1,4,4,D,0.0,9069.0,9069.0,0.0,0.0,0.0,946061.0,946061.0,0.0,0.0,1,1930,91,8281,2
359503,1962,1,1,3,2,7,2,17,2,R,132.0,4320.0,4452.0,2.964959568733154,1.0,9472.0,108087.0,117559.0,8.057230837281706,1.0,1,1960,61,3721,3
3643747,1947,2,1,2,3,4,1,12,3,I,0.0,36372.0,36372.0,0.0,,0.0,541494.0,541494.0,0.0,0.0,1,1950,76,5776,2
3670315,1952,2,3,2,2,7,2,4,4,R,0.0,3085.0,3085.0,0.0,1.0,0.0,269954.0,269954.0,0.0,0.0,3,1950,71,5041,2
3675677,1952,1,1,5,3,3,1,44,1,D,510.0,17113.0,17623.0,2.8939454122453614,0.0,12588.0,811587.0,824175.0,1.5273455273455274,1.0,1,1950,71,5041,4
3683549,1954,2,5,3,3,4,2,41,4,I,0.0,7203.0,7203.0,0.0,,0.0,372011.0,372011.0,0.0,0.0,5,1950,69,4761,3
3683705,1964,1,7,6,4,5,2,55,2,R,0.0,69.0,69.0,0.0,1.0,0.0,1235.0,1235.0,0.0,0.0,5,1960,59,3481,4
368901,1957,1,1,4,3,5,2,27,2,R,0.0,5764.0,5764.0,0.0,1.0,0.0,654104.0,654104.0,0.0,0.0,1,1960,66,4356,4
3723453,1938,1,1,3,1,1,1,41,4,D,331.0,3538.0,3869.0,8.555182217627294,0.0,7764.0,173703.0,181467.0,4.278463852931938,1.0,1,1940,85,7225,3
3782415,1950,2,1,2,1,1,1,16,4,D,0.0,10069.0,10069.0,0.0,0.0,0.0,206199.0,206199.0,0.0,0.0,1,1950,73,5329,2
3802269,1952,2,1,2,2,7,2,37,3,R,0.0,4547.0,4547.0,0.0,1.0,0.0,107463.0,107463.0,0.0,0.0,1,1950,71,5041,2
3805151,1944,2,1,3,2,6,2,42,1,R,,,,,1.0,,,,,,1,1940,79,6241,3
3808845,1935,1,1,2,1,1,1,12,3,D,0.0,5062.0,5062.0,0.0,0.0,0.0,708873.0,708873.0,0.0,0.0,1,1940,88,7744,2
3824293,1941,2,1,2,1,1,1,53,4,D,0.0,19278.0,19278.0,0.0,0.0,0.0,211418.0,211418.0,0.0,0.0,1,1940,82,6724,2
3849639,1965,1,1,3,3,3,1,44,1,D,2.0,11287.0,11289.0,0.01771636105943839,0.0,26.0,642577.0,642603.0,0.004046043980498068,1.0,1,1960,58,3364,3
3888927,1966,1,1,3,3,4,2,1,3,I,312.0,53453.0,53765.0,0.580303171208035,,5876.0,704811.0,710687.0,0.8268056120345525,1.0,1,1970,57,3249,3
3908785,1956,1,1,6,2,7,2,33,1,R,644.0,12212.0,12856.0,5.009334163036715,1.0,10342.0,179286.0,189628.0,5.453835931402535,1.0,1,1960,67,4489,4
4001341,1980,1,1,5,2,6,2,26,2,R,0.0,593.0,593.0,0.0,1.0,0.0,102986.0,102986.0,0.0,0.0,1,1980,43,1849,4
4012089,1951,1,1,2,4,5,2,18,2,R,201.0,5395.0,5596.0,3.5918513223731234,1.0,5134.0,225199.0,230333.0,2.228946785740645,1.0,1,1950,72,5184,2
4024501,1966,1,1,5,4,4,2,26,2,I,0.0,1983.0,1983.0,0.0,,0.0,71189.0,71189.0,0.0,0.0,1,1970,57,3249,4
4072033,1944,1,1,3,2,7,2,42,1,R,0.0,5737.0,5737.0,0.0,1.0,0.0,204648.0,204648.0,0.0,0.0,1,1940,79,6241,3
4076275,1947,1,1,2,2,6,2,19,2,R,574.0,6590.0,7164.0,8.012283640424343,1.0,16692.0,151505.0,168197.0,9.924077123848821,1.0,1,1950,76,5776,2
4115233,1935,1,1,5,2,7,2,48,3,R,,,,,1.0,,,,,,1,1940,88,7744,4
4148567,1939,1,1,6,1,1,1,37,3,D,0.0,3794.0,3794.0,0.0,0.0,0.0,165872.0,165872.0,0.0,0.0,1,1940,84,7056,4
4164787,1961,1,2,5,1,2,1,39,2,D,1885.0,1257.0,3142.0,59.99363462762572,0.0,203198.0,59224.0,262422.0,77.43177020219342,1.0,2,1960,62,3844,4
4232411,1938,1,1,5,2,7,2,34,1,R,23.0,1731.0,1754.0,1.3112884834663627,1.0,328.0,89785.0,90113.0,0.363987437994518,1.0,1,1940,85,7225,4
4233925,1947,1,1,2,3,4,2,26,2,I,22.0,9578.0,9600.0,0.22916666666666666,,740.0,242370.0,243110.0,0.30438895973016333,1.0,1,1950,76,5776,2
438245,1977,1,1,5,3,4,1,28,3,I,0.0,13611.0,13611.0,0.0,,0.0,1087193.0,1087193.0,0.0,0.0,1,1980,46,2116,4
43901031,1987,1,3,4,3,4,6,12,3,I,14.0,9021.0,9035.0,0.1549529607083564,,236.0,312087.0,312323.0,0.0755627987692229,1.0,3,1990,36,1296,4
4436277,1982,1,1,5,3,5,2,12,3,R,0.0,7372.0,7372.0,0.0,1.0,0.0,152074.0,152074.0,0.0,0.0,1,1980,41,1681,4
4446433,1948,2,1,3,2,7,2,24,3,R,2.0,1654.0,1656.0,0.12077294685990338,1.0,14.0,87439.0,87453.0,0.016008598904554448,1.0,1,1950,75,5625,3
44553161,1950,2,2,6,1,1,1,48,3,D,0.0,3746.0,3746.0,0.0,0.0,0.0,296554.0,296554.0,0.0,0.0,2,1950,73,5329,4
44643107,1969,1,1,5,3,4,-1,36,1,I,0.0,1064.0,1064.0,0.0,,0.0,31499.0,31499.0,0.0,0.0,1,1970,54,2916,4
44709005,1969,2,3,5,2,7,2,6,4,R,0.0,950.0,950.0,0.0,1.0,0.0,47214.0,47214.0,0.0,0.0,3,1970,54,2916,4
45184669,1933,1,1,4,1,1,1,45,3,D,0.0,490.0,490.0,0.0,0.0,0.0,32941.0,32941.0,0.0,0.0,1,1930,90,8100,4
45283241,1952,2,1,3,2,7,2,1,3,R,0.0,2669.0,2669.0,0.0,1.0,0.0,70408.0,70408.0,0.0,0.0,1,1950,71,5041,3
45410765,1988,2,4,6,3,3,1,12,3,D,0.0,11668.0,11668.0,0.0,0.0,0.0,470407.0,470407.0,0.0,0.0,4,1990,35,1225,4
4577171,1997,2,1,5,2,7,2,28,3,R,0.0,4498.0,4498.0,0.0,1.0,0.0,1574304.0,1574304.0,0.0,0.0,1,2000,26,676,4
46117859,1947,1,1,2,3,4,2,48,3,I,0.0,10146.0,10146.0,0.0,,0.0,633514.0,633514.0,0.0,0.0,1,1950,76,5776,2
4617051,1948,2,1,6,2,6,2,48,3,R,0.0,7233.0,7233.0,0.0,1.0,0.0,395634.0,395634.0,0.0,0.0,1,1950,75,5625,4
46359515,1953,2,1,2,2,7,2,48,3,R,0.0,2084.0,2084.0,0.0,1.0,0.0,101569.0,101569.0,0.0,0.0,1,1950,70,4900,2
46367143,1983,2,1,6,4,4,-1,12,3,I,0.0,1107.0,1107.0,0.0,,0.0,42197.0,42197.0,0.0,0.0,1,1980,40,1600,4
4653631,1954,1,1,2,3,4,2,29,2,I,0.0,1880.0,1880.0,0.0,,0.0,104911.0,104911.0,0.0,0.0,1,1950,69,4761,2
4657433,1978,2,4,6,1,1,1,11,3,D,0.0,16911.0,16911.0,0.0,0.0,0.0,264733.0,264733.0,0.0,0.0,4,1980,45,2025,4
46788081,1977,1,6,5,1,2,1,6,4,D,554.0,10887.0,11441.0,4.842234070448388,0.0,27470.0,526584.0,554054.0,4.958000483707364,1.0,5,1980,46,2116,4
47019621,1963,1,2,5,1,1,1,37,3,D,7.0,707.0,714.0,0.9803921568627451,0.0,1756.0,38740.0,40496.0,4.336230738838403,1.0,2,1960,60,3600,4
4705375,1949,1,1,5,1,1,1,42,1,D,0.0,172.0,172.0,0.0,0.0,0.0,14804.0,14804.0,0.0,0.0,1,1950,74,5476,4
4715721,1956,1,1,5,3,5,2,48,3,R,0.0,18234.0,18234.0,0.0,1.0,0.0,324517.0,324517.0,0.0,0.0,1,1960,67,4489,4
4717785,1965,2,4,5,1,2,1,27,2,D,0.0,9257.0,9257.0,0.0,0.0,0.0,131004.0,131004.0,0.0,0.0,4,1960,58,3364,4
47541,1955,2,1,2,2,6,2,12,3,R,0.0,17229.0,17229.0,0.0,1.0,0.0,263288.0,263288.0,0.0,0.0,1,1960,68,4624,2
4757927,1955,2,1,2,3,5,-1,45,3,R,0.0,12622.0,12622.0,0.0,1.0,0.0,279654.0,279654.0,0.0,0.0,1,1960,68,4624,2
4771071,1975,1,1,6,2,7,2,48,3,R,20.0,4054.0,4074.0,0.49091801669121254,1.0,700.0,120866.0,121566.0,0.5758188967309938,1.0,1,1980,48,2304,4
4793045,1986,1,1,2,3,3,6,33,1,D,16.0,1695.0,1711.0,0.9351256575102279,0.0,572.0,30154.0,30726.0,1.8616155698756753,1.0,1,1990,37,1369,2
48368483,1964,1,1,2,3,4,2,1,3,I,0.0,4256.0,4256.0,0.0,,0.0,135148.0,135148.0,0.0,0.0,1,1960,59,3481,2
48471247,1989,1,2,2,5,8,6,13,3,,0.0,5299.0,5299.0,0.0,,0.0,101152.0,101152.0,0.0,0.0,2,1990,34,1156,2
48706265,1955,2,1,5,2,7,2,34,1,R,0.0,19676.0,19676.0,0.0,1.0,0.0,253635.0,253635.0,0.0,0.0,1,1960,68,4624,4
487819,1966,1,1,5,2,7,2,49,4,R,0.0,11000.0,11000.0,0.0,1.0,0.0,329109.0,329109.0,0.0,0.0,1,1970,57,3249,4
4889903,1953,2,2,2,1,1,6,13,3,D,0.0,439.0,439.0,0.0,0.0,0.0,15756.0,15756.0,0.0,0.0,2,1950,70,4900,2
49050251,1985,1,3,4,2,6,2,6,4,R,48.0,41306.0,41354.0,0.11607099675968469,1.0,2444.0,466175.0,468619.0,0.52153241759297,1.0,3,1980,38,1444,4
49079667,1950,1,1,3,1,1,1,54,3,D,0.0,1330.0,1330.0,0.0,0.0,0.0,53180.0,53180.0,0.0,0.0,1,1950,73,5329,3
4924277,1948,2,3,6,2,6,2,12,3,R,0.0,78.0,78.0,0.0,1.0,0.0,797.0,797.0,0.0,0.0,3,1950,75,5625,4
